product,avg_views_pre,median_views_pre,max_views_pre,min_views_pre,range_views_pre,volatility_pre,cv_pre,total_views_pre,growth_rate_pre,trend_slope_pre,trend_r2_pre,largest_jump_pre,largest_drop_pre,days_above_mean_pre,view_skew_pre,acceleration_pre,avg_edits_pre,total_edits_pre,edit_view_ratio_pre,peak_views_post,log_peak_views_post
Sputnik V COVID-19 vaccine,6820.2,6055.5,14922,1691,13231,2619.9848523735145,0.38409441921854137,204606,2.7492607924305146,-80.12235817575083,0.0700629357378208,10242,-4108,10,1.6776216742733592,-30.68571428571431,6.458333333333333,155,0.0009468031040481635,22282,10.011579334886969
Lego Dreamzzz,269.6666666666667,291.5,375,89,286,73.13518684980272,0.2702038923022268,8090,0.4228855721393035,4.60111234705228,0.29651821055490124,152,-124,20,-0.7688062297271646,-8.74642857142857,3.1363636363636362,69,0.011587550380653828,786,6.668228248417403
Samsung Galaxy Watch,355.06666666666666,374.0,526,215,311,93.93754426331478,0.2638201018441718,10652,0.43272727272727274,7.960845383759731,0.538044775564098,106,-151,16,0.09238784696719007,-2.728571428571428,2.5555555555555554,23,0.007177182799725394,940,6.846943139585379
Curve (payment card),13.793103448275861,8.0,101,1,100,20.322196647397778,1.3737615449289875,400,-0.9801980198019802,-1.2812807881773398,0.27825653297313924,11,-43,8,3.292192751372122,4.6038461538461535,3.8,19,0.2568764568764569,53,3.9889840465642745
Invoxia Triby,5.827586206896552,5.0,21,1,20,3.9659669909875515,0.5808739532254494,169,-0.4444444444444444,-0.14482758620689656,0.09334744481403089,20,-20,14,1.8623714428364233,0.3656593406593407,1.0,2,0.14646464646464646,31,3.4657359027997265
EMG-01,21.433333333333334,20.0,40,10,30,7.504147001639975,0.3345087816481415,643,-0.34375,-0.5688542825361512,0.43050464684347345,14,-17,12,0.8569979487825169,1.1964285714285712,1.0,2,0.04457652303120357,57,4.060443010546419
Ultra HD Blu-ray,3.793103448275862,3.0,10,2,8,2.354442760705043,0.49121467669385793,110,-0.5,-0.017241379310344827,0.003753753753753753,8,-8,12,1.3105469484163446,0.05686813186813186,0.0,0,0.0,41,3.7376696182833684
The Lego Ninjago Movie (Lego theme),45.5,42.5,91,10,81,16.08467179232037,0.34590692026495423,1365,2.6,0.17508342602892102,0.008876548108275517,56,-47,12,1.0364128237147239,-2.4607142857142854,1.6363636363636365,18,0.03519061583577713,254,5.541263545158426
Lego Hidden Side,52.03333333333333,48.0,104,29,75,16.249068349361515,0.3063934949596766,1561,-0.38461538461538464,-0.2031145717463849,0.011705869485907617,45,-49,11,1.2863107136706535,2.682142857142857,2.7777777777777777,25,0.05237795935470354,221,5.402677381872279
Satan Shoes,2628.5,1387.0,8772,688,8084,2343.154622156492,0.8911027275742507,78855,0.7718023255813954,-207.6874304783092,0.5885684468683711,6038,-2043,10,1.1504420547323082,312.98571428571427,3.466666666666667,52,0.0013183748494644102,2257,7.722234744709607
MateBook Fold,72.96666666666667,84.5,157,12,145,40.43223411531393,0.5466277708244335,2189,-0.5159235668789809,2.4482758620689653,0.2746905182673385,51,-82,17,-0.05934223138582283,1.728571428571429,8.0,16,0.10815682739972961,1067,6.97354301952014
Santera Tequila,15.1,6.5,94,1,93,19.611816166111012,1.2181252277087584,453,-0.6296296296296297,0.5719688542825362,0.06372173313979916,71,-38,10,2.5095724753962356,1.0214285714285711,0.0,0,0.0,191,5.2574953720277815
Lego Trolls World Tour,20.4,16.0,74,6,68,14.4512975196001,0.6752942766168272,612,-0.8243243243243243,-0.6420467185761958,0.14787611168126324,27,-26,10,2.031116558241765,1.3178571428571422,2.0,20,0.09345794392523366,1426,7.2633296174768365
Lego BrickHeadz,24.233333333333334,18.0,105,12,93,17.524617605591917,0.6945026792176453,727,-0.7428571428571429,-0.9541713014460509,0.22209257809679303,22,-53,8,3.3804459450878372,2.8071428571428565,2.6,26,0.10303830911492734,70,4.2626798770413155
One Chip Challenge,5.448275862068965,6.0,17,1,16,3.4399900450592895,0.5334743920145423,158,-0.5882352941176471,-0.16748768472906406,0.16593936610013785,9,-11,15,1.1985330745115115,0.6357142857142857,1.0,2,0.15508021390374332,9,2.302585092994046
UE ROLL,9.8,6.5,66,3,63,11.025425161870176,1.0208727001731643,294,-0.803030303030303,-0.3902113459399333,0.0938399008416479,12,-55,8,4.390480136333119,1.6964285714285712,3.0,3,0.27777777777777773,44,3.8066624897703196
Meta Portal,106.93333333333334,104.0,173,73,100,21.413287671184193,0.19839364735501105,3208,-0.08849557522123894,-0.9730812013348161,0.15470697985726628,62,-81,13,0.9448423411686889,0.5642857142857141,3.0,3,0.027794935145151328,752,6.6240652277998935
Lego Art,21.833333333333332,16.0,143,5,138,24.85837663422309,1.088688027776194,655,-0.9020979020979021,-0.9461624026696331,0.1085336206894053,36,-96,7,3.9095744436540736,5.582142857142857,2.8333333333333335,17,0.12408759124087593,102,4.634728988229636
Super Pocket,72.93333333333334,63.0,152,34,118,29.242586904870247,0.3955264234202468,2188,-0.29457364341085274,-1.118576195773081,0.10961702548440493,48,-112,14,1.0746766797594947,-0.6571428571428574,7.2,36,0.09738503155996393,593,6.386879319362645
Turkovac,540.5333333333333,424.5,2500,122,2378,462.3066610907622,0.8536993618566334,16216,-0.6657534246575343,-29.13281423804226,0.2974972962007815,1578,-1064,8,2.7358798450131903,2.8392857142857224,2.0,8,0.0036932167918256806,366,5.905361848054571
Essential Home,47.285714285714285,23.0,396,3,393,72.72691442397823,1.5061787010883065,1324,-0.4,-4.655172413793103,0.2673386390213145,381,-271,9,3.9334664039395513,9.753846153846153,1.5,3,0.03106508875739645,178,5.187385805840755
Carmella Creeper,3.6363636363636362,2.0,18,1,17,3.612421179328278,0.7791496661296285,80,-0.7222222222222222,-0.15923207227555053,0.07820422549062025,5,-12,7,2.8524415207515394,1.0545454545454545,1.0,1,0.2156862745098039,9,2.302585092994046
PlayStation VR,1334.5,1208.0,2099,848,1251,338.2507698931864,0.25327650310234845,40035,-0.3707504810776139,-31.123248053392658,0.6342649116431514,508,-730,13,0.5668161557337887,-3.8857142857142843,4.2727272727272725,47,0.003199346516456213,11375,9.339261152043022
Lego Overwatch,12.333333333333334,10.0,57,4,53,10.637460014287036,0.7978095010715277,370,-0.85,-0.528587319243604,0.1849848002537513,44,-45,6,3.0166801138954247,1.5321428571428568,0.0,0,0.0,31,3.4657359027997265
Environmentally friendly red light flare,4.862068965517241,3.0,31,1,30,5.787764370552489,0.9873245102707188,141,-0.967741935483871,-0.37192118226600984,0.28905346747530497,10,-19,12,3.2145861442957604,1.1321428571428571,2.0,2,0.3411764705882353,73,4.30406509320417
PlayStation VR2,140.86666666666667,100.0,742,33,709,144.745462412087,1.0202922632430944,4226,16.87878787878788,8.39599555061179,0.2520652219513052,608,-152,5,3.3363106065696515,27.84285714285714,1.5714285714285714,11,0.011076799140708915,2710,7.905072849498666
Apple Pencil,1099.3,560.0,4637,282,4355,1126.9780580531874,1.0242461674572276,32979,0.3723404255319149,-89.69454949944381,0.4745474351502395,4355,-1573,7,1.8574824365427032,192.57857142857142,8.23076923076923,107,0.007480477352330483,3750,8.229777750081887
Unicorn Frappuccino,403.6,425.0,1238,29,1209,314.2416904231518,0.7766724923953331,12108,-0.9484978540772532,-32.548609566184645,0.8037402592283222,473,-514,16,0.4692481647047371,0.20714285714286262,6.538461538461538,85,0.016160310277957335,214,5.3706380281276624
Lego Unikitty!,23.233333333333334,19.5,69,7,62,15.71768289397504,0.6485976434927802,697,0.7,0.6226918798665181,0.11758388500634498,55,-49,9,1.605540794978206,0.3285714285714283,2.0833333333333335,25,0.0859697386519945,65,4.189654742026425
Olly (company),11.033333333333333,9.5,55,2,53,9.108542998501767,0.7569426314544404,331,-0.8545454545454545,-0.4033370411568409,0.1468983223862685,10,-37,12,3.6722957386911026,1.8642857142857143,5.5,11,0.45706371191135736,63,4.1588830833596715
Samsung Galaxy Watch 6,169.53333333333333,165.5,285,113,172,36.695806602692656,0.21518260322141902,5086,0.10619469026548672,-1.4429365962180194,0.11583507005889071,120,-97,13,1.1135576611163538,-4.167857142857143,2.909090909090909,32,0.01705878171867226,761,6.635946555686647
Stanley Quencher,172.36666666666667,185.5,329,48,281,79.87552121200142,0.4607317124322327,5171,-0.44376899696048633,4.260511679644048,0.21314470877287825,125,-276,16,0.005635265411016911,-7.178571428571428,6.125,49,0.03532974427994616,286,5.659482215759621
Google Assistant,79.23333333333333,99.0,192,1,191,67.03515661369207,0.8355025751602667,2377,1.3035714285714286,5.993993325917686,0.5989708663792204,108,-54,16,0.09028522035965986,-1.7964285714285713,2.6,13,0.03240548400498546,2010,7.606387389772652
IPadOS 13,45.6,40.0,113,4,109,34.296355491509594,0.7359732938092187,1368,3.52,3.5879866518353727,0.8199438992155922,31,-24,14,0.39863299319130857,3.2714285714285714,1.0,2,0.02145922746781116,643,6.467698726104354
ZF2001,135.3,132.5,220,91,129,30.364617567161947,0.2227778251442549,4059,-0.39545454545454545,-0.4042269187986651,0.013276795831158277,83,-58,13,0.88430627984593,3.2107142857142854,2.1666666666666665,13,0.01589630716556615,1837,7.516433302915632
Le Minerale,15.466666666666667,13.0,57,1,56,12.823762665024994,0.7787710120460521,464,-0.8,-0.7087875417130144,0.22886514295873733,51,-51,9,1.5508600094955904,-0.11071428571428588,1.8571428571428572,13,0.11278195488721804,115,4.7535901911063645
Genie 3,5.125,2.0,55,1,54,10.921357134837532,1.783078715891842,123,-0.9636363636363636,-0.5360869565217392,0.11545263829375212,17,-52,2,4.012681424267632,1.3041958041958044,2.0,4,0.32653061224489793,14,2.70805020110221
Tesla Powerwall,846.6666666666666,874.0,1004,584,420,114.29182920148851,0.1348311001197269,25400,0.3338150289017341,8.252725250278086,0.3906095456641969,172,-160,19,-0.5771879191156416,-22.535714285714285,1.9,19,0.0022414471097129377,1774,7.4815557019095165
Apple Vision Pro,3517.5,1652.5,20491,1038,19453,4192.576803112855,1.1915807313096076,105525,-0.8780083711196373,-343.1018909899888,0.5017213876486045,9023,-8642,9,2.635085195450066,918.6499999999999,12.541666666666666,301,0.003564492444697077,2041,7.621684998724611
Huawei FreeBuds,85.13333333333334,88.0,165,17,148,49.904397490490645,0.5793854197812381,2554,0.2992125984251969,4.008008898776418,0.48323476035794477,73,-58,15,0.06534492334481001,7.114285714285713,3.3333333333333335,20,0.038699690402476776,404,6.003887067106539
Sony UBP-X700,14.466666666666667,12.0,41,3,38,8.405289339986393,0.5434454314646374,434,-0.7317073170731707,-0.32436040044493875,0.1115652044182626,19,-23,9,1.5965269668486515,1.7000000000000002,1.0,3,0.06465517241379311,32,3.4965075614664802
Pixel Buds,59.266666666666666,21.5,474,9,465,108.72869395375304,1.8041265589671411,1778,0.391304347826087,-6.777753058954395,0.2911129910001122,385,-265,6,2.9939073720453364,19.610714285714288,5.0,40,0.08296460176991151,28,3.367295829986474
Xiaomi Mi Smart Band 4,66.43333333333334,61.5,104,37,67,16.189880241132798,0.24008720080770338,1993,-0.2222222222222222,-1.1846496106785316,0.40111694165326855,32,-45,13,0.8633320458592664,1.207142857142857,2.0,6,0.029658922392486405,124,4.8283137373023015
Xiaomi Mi Smart Band 6,79.23333333333333,66.0,174,39,135,36.729355501499825,0.4577817470066451,2377,-0.1487603305785124,1.7163515016685207,0.16359284261925888,52,-86,11,0.9868074534879712,8.771428571428569,1.6666666666666667,10,0.02077274615704196,234,5.459585514144159
PlayStation 4 Pro,76.13333333333334,45.5,564,17,547,106.05336183052167,1.3749355466359765,2284,-0.862453531598513,-7.4941045606229135,0.37408393878847057,295,-357,7,3.4609437652739774,21.378571428571426,1.5,3,0.019446845289541916,444,6.09807428216624
Samsung Flip,12.833333333333334,10.5,52,7,45,8.760073566408499,0.6332583301018192,385,-0.5769230769230769,-0.2689655172413793,0.07062462397990897,18,-44,10,3.1506794084407193,1.1214285714285714,2.0,4,0.14457831325301204,56,4.04305126783455
Mac n' Cheetos,232.8,131.0,2817,37,2780,489.2935996583918,2.0927869959725913,6984,0.72,-8.873414905450499,0.02463887950207995,2743,-2721,6,4.893469116786016,9.849999999999998,4.9,49,0.02095808383233533,708,6.5638555265321274
Lego Super Mario,73.43333333333334,69.0,135,48,87,18.800147753556505,0.2525769962412428,2203,-0.5481481481481482,-0.668075639599555,0.09460349758649593,42,-42,12,1.119829135306221,2.860714285714285,2.7,27,0.036274070756829375,352,5.8664680569332965
BMW B57,50.43333333333333,41.5,259,28,231,40.27462669666294,0.7830452371353781,1513,-0.888030888030888,-1.5779755283648498,0.11500478911085396,32,-212,7,4.602235027411779,4.660714285714286,4.666666666666667,14,0.09073233959818537,107,4.68213122712422
Samsung Galaxy XR,114.23333333333333,102.5,244,65,179,45.03382679226311,0.39080555503844183,3427,-0.6609442060085837,-3.6149054505005553,0.48271925733519716,55,-62,12,1.3468094848311682,7.775000000000001,6.0,24,0.052068267283772056,771,6.648984550024776
C4 Energy,9.333333333333334,8.5,18,3,15,3.7712361663282534,0.36495833867692773,280,-0.2,-0.028921023359288093,0.004405937152391545,13,-11,13,0.37426940957334803,0.09285714285714289,1.0,1,0.0967741935483871,83,4.430816798843313
Adidas Ultraboost,22.033333333333335,19.0,74,12,62,11.979102173739436,0.5200767948077902,661,-0.7837837837837838,-0.5328142380422691,0.14821137989197372,28,-53,9,3.059988703145339,1.382142857142857,0.0,0,0.0,60,4.110873864173311
Nearby Share,47.5,33.5,211,12,199,40.35323200604053,0.8320254021864026,1425,-0.3791469194312796,-0.8278086763070077,0.03152693453157402,75,-130,13,2.4524714518238584,11.79642857142857,4.166666666666667,25,0.0859106529209622,249,5.521460917862246
Lego Elves,61.3,62.0,84,36,48,11.613641404256748,0.18641478979545342,1839,-0.12,0.42513904338153496,0.10039303955491606,34,-36,17,-0.22606863573798117,-1.5714285714285712,1.0,1,0.01605136436597111,235,5.4638318050256105
Star Wars Transformers,34.63333333333333,32.0,51,22,29,8.376488259142704,0.23507450680475314,1039,-0.20689655172413793,-0.09321468298109012,0.009277332697844011,23,-18,13,0.4009670243592438,-1.6321428571428573,0.0,0,0.0,177,5.181783550292085
Nex Playground,19.733333333333334,15.0,68,1,67,15.101729113655239,0.7283792177004134,592,-0.8043478260869565,-0.43070077864293654,0.06093634588899167,63,-35,10,1.4983163321520365,-0.9535714285714287,2.5,10,0.12057877813504822,286,5.659482215759621
Siri Remote,58.766666666666666,35.0,768,19,749,132.112750667333,2.210475471288338,1763,-0.9661458333333334,-4.711234705228031,0.09527050272584779,31,-733,2,5.148267775463386,20.26071428571428,14.333333333333334,43,0.23982152816508645,213,5.365976015021851
Kruti,65.43333333333334,50.0,309,27,282,50.99194925563141,0.7675657188504477,1963,-0.4782608695652174,-0.8838709677419354,0.022508831795154536,249,-259,8,3.655911733629798,-0.7071428571428564,2.4285714285714284,17,0.03655651924593219,169,5.135798437050262
ProVisual Engine,15.366666666666667,10.0,150,3,147,26.090206762095406,1.5941063194762977,461,-0.9266666666666666,-1.1606229143492768,0.14825374927142312,13,-123,5,4.582899631366207,4.557142857142857,8.0,16,0.48879837067209775,57,4.060443010546419
Galaxy Gas,1956.7666666666667,1746.5,6170,1063,5107,922.5083444368163,0.47120443929485106,58703,-0.5092644581695677,-32.0860956618465,0.09062991803614542,2608,-3834,8,3.318929610958674,164.80357142857142,2.875,23,0.0014685100369468613,2532,7.837159650001675
Flipper Zero,140.83333333333334,42.5,1039,18,1021,212.92331692158302,1.5012219759453562,4225,3.2954545454545454,13.657174638487207,0.3082149678123392,819,-618,10,2.7630526079686377,26.728571428571428,2.3333333333333335,14,0.01645123384253819,2886,7.967973179662935
Pfizer–BioNTech COVID-19 vaccine,7.633333333333334,7.0,30,2,28,5.269303137565305,0.6103439927681821,229,-0.7333333333333333,-0.021579532814238044,0.0012564816617198112,23,-23,10,2.687703045099299,0.1464285714285714,7.925925925925926,214,0.918060918060918,18859,9.844798556187449
IPadOS 26,1373.0,1228.0,4307,4,4303,908.5742677403978,0.6612622035956316,41190,54.0,-34.509454949944384,0.10807712421800346,2517,-911,10,1.3602763612959303,-78.1107142857143,4.571428571428571,96,0.0033270950301517986,8833,9.086363192156472
Samsung Galaxy Watch Active,23.233333333333334,23.0,48,10,38,7.441699328035828,0.3070852542518223,697,0.9230769230769231,0.22536151279199107,0.068705848335192,31,-21,12,1.401691650141606,0.16071428571428578,1.0,1,0.04126547455295736,56,4.04305126783455
RP2350,426.0,278.0,1967,169,1798,365.512516885537,0.8560012105047705,12780,-0.22289156626506024,-26.634037819799776,0.3977845968103685,1635,-970,9,2.686032080858642,65.51071428571429,3.076923076923077,40,0.0072059088452531075,380,5.942799375126701
Invoke (smart speaker),85.4,71.0,348,45,303,55.72168937376781,0.6449269603445348,2562,-0.6684491978609626,-3.5964404894327027,0.3120869814238595,161,-217,6,3.6553950115492975,10.739285714285712,19.0,38,0.21990740740740738,166,5.117993812416755
ZyCoV-D,115.16666666666667,107.0,171,82,89,23.102789634346948,0.19887623788533956,3455,0.14782608695652175,-0.36774193548387096,0.018981735326933855,70,-72,11,0.8574174821241333,3.2571428571428562,2.625,21,0.022596843615494976,13406,9.503532237601561
RP2040,26.0,11.0,173,3,170,37.36843587842552,1.3840161436453897,780,2.9047619047619047,2.184204671857619,0.25595007958915905,95,-115,5,2.574881069596762,8.807142857142857,4.6,23,0.17037037037037037,624,6.437751649736401
Apple Watch Series 8,16.733333333333334,15.0,47,6,41,8.26612901477402,0.4661350948180838,502,-0.851063829787234,-0.3617352614015572,0.14346824225289412,18,-27,12,1.77441229099556,-0.21071428571428563,1.0,2,0.05639097744360902,94,4.553876891600541
Quest 2,5.9,6.0,11,2,9,2.118962010041709,0.30709594348430563,177,-0.36363636363636365,0.02691879866518354,0.012090477499952521,6,-8,17,0.48853604013243257,0.12499999999999999,5.3076923076923075,69,0.7692307692307692,18,2.9444389791664403
Translate (Apple),43.2,39.5,89,21,68,16.26530048907797,0.36799322373479565,1296,-0.5245901639344263,0.3982202447163515,0.0449056444689465,57,-39,11,1.112500921221672,-2.8892857142857142,2.0,10,0.04524886877828054,698,6.54965074223381
Tmall Genie,7.666666666666667,7.0,19,2,17,3.9860869143671325,0.4599331055038998,230,-0.3157894736842105,-0.16551724137931034,0.1291728960694478,9,-13,12,1.0356535662395503,0.6285714285714286,3.0,3,0.3461538461538461,90,4.51085950651685
Kinrara distillery,9.766666666666667,7.5,57,2,55,10.24266675344962,0.9513312774101814,293,0.0,-0.3779755283648498,0.10201868588956058,49,-50,8,3.292462973446122,1.0357142857142856,1.0,4,0.09287925696594426,23,3.1780538303479458
Ayaneo 2,49.13333333333333,35.5,199,25,174,35.75074202804126,0.7131132053465676,1474,-0.5326633165829145,0.4836484983314797,0.013710964693324168,78,-158,8,2.7154074177343652,8.742857142857144,6.0,24,0.1196808510638298,356,5.877735781779639
LG Watch Style,44.166666666666664,44.0,227,3,224,38.30411930270106,0.8480616819786213,1325,-0.947136563876652,-1.6576195773081202,0.14029985350673577,43,-168,15,3.5160480559901064,7.371428571428572,3.2857142857142856,23,0.07274644175013179,155,5.049856007249537
Galloway distillery,34.13333333333333,26.5,153,14,139,25.46727747958588,0.7248750705764483,1024,-0.738562091503268,-0.843159065628476,0.08211687866351026,52,-105,9,3.456762308747238,5.571428571428571,3.25,13,0.09250474383301707,81,4.406719247264253
Mountain Dew Voo-Dew,65.26666666666667,52.5,117,20,97,28.650693224112786,0.4323545255147805,1958,0.45,0.34660734149054484,0.010964370215916636,49,-73,12,0.4052830941068643,-10.567857142857141,1.25,5,0.01886317907444668,79,4.382026634673881
IOS 12,11.758620689655173,8.0,35,1,34,10.156211526955392,0.7960273899505578,341,-0.7857142857142857,0.08866995073891627,0.005335652036440531,15,-23,11,1.2124117077756122,-0.05054945054945048,0.0,0,0.0,73,4.30406509320417
Carlton Zero,7.344827586206897,4.0,64,2,62,11.674540121102801,1.3990151384792613,213,-0.90625,-0.45172413793103444,0.10480091429369068,21,-57,4,4.020437435417832,1.4703296703296702,1.6666666666666667,5,0.19972451790633608,12,2.5649493574615367
Oreo O's,207.16666666666666,192.5,522,126,396,75.34059699495059,0.3619244050998427,6215,-0.022304832713754646,1.2994438264738595,0.022286165514816162,319,-342,8,2.5255533825223107,12.103571428571428,3.0,6,0.014411529223378704,506,6.2285110035911835
Oculus Go,16.633333333333333,15.5,33,6,27,7.9895070074581085,0.4530911346384561,499,-0.2727272727272727,-0.6578420467185763,0.5079041233477074,11,-18,12,0.3809855900994367,1.4821428571428572,1.0,1,0.05671077504725898,114,4.74493212836325
Polymega,37.53333333333333,38.5,66,13,53,11.014334094967138,0.28583912011160395,1126,0.26666666666666666,0.5152391546162403,0.16393801501472918,24,-28,16,0.34012372336645724,-1.5678571428571426,1.5,3,0.03892733564013841,243,5.497168225293202
Adidas Krasava,5.12,3.0,15,1,14,4.072542203587336,0.6654480724815908,128,-0.9166666666666666,-0.011538461538461546,0.000417414921563099,7,-10,11,0.7199208785887959,-1.3676323676323674,1.0,1,0.16339869281045752,5,1.791759469228055
IPhone 15,4692.3,3663.5,20083,2240,17843,3441.116254453875,0.7331975911307342,140769,-0.7801613494682802,-276.0028921023359,0.48195558940596844,9175,-11517,8,3.147887546615935,543.7857142857142,8.620689655172415,250,0.0018368077163557442,2505,7.826443135456014
Coco Loko,90.66666666666667,30.5,488,12,476,107.88275528966103,1.1769027849781204,2720,-0.793939393939394,-9.115461624026695,0.53484965553041,313,-154,10,2.001741731385515,17.385714285714283,4.0,8,0.04363636363636363,1306,7.175489713624222
Fiio F9,9.7,7.5,36,2,34,7.34007266085743,0.6859880991455543,291,-0.8333333333333334,-0.3303670745272525,0.151764865950928,19,-16,10,1.815148065479877,1.514285714285714,1.8,9,0.16822429906542058,20,3.044522437723423
ExA-Arcadia,52.46666666666667,47.0,114,25,89,21.192346626920664,0.3963655852915336,1574,-0.3684210526315789,-1.3775305895439378,0.31653581151309973,58,-55,10,1.3542190729388361,3.8571428571428568,2.8461538461538463,37,0.053232303855745254,127,4.852030263919617
Jolt Cola,315.03333333333336,316.5,396,260,136,36.35976103087343,0.11505039878981149,9451,0.15451895043731778,0.8549499443826473,0.04142073318429598,76,-73,15,0.24922686100940353,4.039285714285715,0.0,0,0.0,879,6.779921907472252
Google Vids,60.93333333333333,67.0,107,13,94,28.087877970556786,0.4535179435504325,1828,0.5,2.2949944382647383,0.5001541321525745,77,-66,17,-0.18796953795255933,-1.7749999999999997,1.8571428571428572,13,0.029986160233738277,211,5.356586274672012
Toio,37.1,28.0,147,13,134,26.379727064547122,0.692381287783389,1113,-0.8571428571428571,-1.7959955506117908,0.3472548841552781,29,-62,9,2.6177216116587645,3.6499999999999995,3.0,12,0.07874015748031496,480,6.175867270105761
Apple Intelligence,1258.6666666666667,831.5,6104,556,5548,1106.639849072658,0.8785180066731871,37760,-0.6372637263726373,-84.02091212458285,0.4318576528903984,3882,-2707,8,3.0491240945855793,223.25714285714278,6.352941176470588,108,0.005043351026570987,10278,9.237858258012922
XTool,15.2,9.5,69,2,67,13.285079349907297,0.8200666265374875,456,-0.4927536231884058,0.10589543937708572,0.00475997480013342,13,-48,10,2.2964267677248063,4.121428571428571,2.0,6,0.1234567901234568,56,4.04305126783455
Pumpkin Spice Spam,220.13333333333333,84.0,3566,28,3538,626.7248058137019,2.8341489560462856,6604,0.023255813953488372,6.7092324805339265,0.00858559421573135,3497,-3446,4,5.060454972854393,-70.34642857142858,2.5454545454545454,28,0.011510949105160742,1351,7.20934025660291
OpenDesk,14.433333333333334,13.5,25,7,18,4.310323524851573,0.27928662148066347,433,-0.3333333333333333,0.03804226918798665,0.005835680908270182,13,-17,14,0.31467389935022566,0.07857142857142857,0.0,0,0.0,1025,6.933423025730715
Lind & Lime gin distillery,10.0,5.0,95,1,94,17.886680332955397,1.6260618484504905,300,-0.9368421052631579,-0.6807563959955506,0.10851815856149119,40,-69,5,3.815609838524663,2.7357142857142858,3.3333333333333335,10,0.30303030303030304,15,2.772588722239781
Adidas Fussballliebe,6.620689655172414,7.0,12,2,10,2.759482623964491,0.3621040547283721,192,-0.4166666666666667,-0.05714285714285714,0.03001695368965824,9,-7,15,0.1507609832463781,0.28296703296703296,1.0,1,0.13122171945701358,100,4.61512051684126
Apple Watch Series 3,830.8666666666667,721.5,2644,493,2151,430.6418259089823,0.517681310196725,24926,-0.459,-35.67875417130144,0.5142394515159253,1644,-1161,14,2.624887091312857,63.535714285714285,4.2,84,0.005048886039429396,2556,7.846589975291186
Gravity Blanket,26.133333333333333,18.0,99,10,89,21.200209642569313,0.7813345077113998,784,-0.8390804597701149,-0.9962180200222468,0.16542720073199355,86,-83,7,2.2426984049952408,2.039285714285714,4.777777777777778,43,0.1760851760851761,19713,9.889084322225385
Lego Scooby-Doo,21.233333333333334,19.5,71,5,66,10.660466948288688,0.47948127203697244,637,-0.6619718309859155,-0.16974416017797553,0.01899396675078391,15,-52,10,3.2967563477346062,1.407142857142857,0.0,0,0.0,37,3.6375861597263857
EpiVacCorona,470.26666666666665,477.5,912,255,657,127.67665757251356,0.2709223176669548,14108,0.7492877492877493,4.9010011123470525,0.1103888065823048,477,-361,16,1.0237134566661898,24.832142857142852,1.9375,31,0.004111260432875938,2128,7.663407664893479
Easy TV (Philippines),75.06666666666666,67.5,224,45,179,34.32291103945325,0.4512214422364582,2252,-0.65625,-1.3837597330367075,0.12176755716763196,36,-69,10,3.0396908180562887,8.260714285714284,2.4,24,0.03155127081507449,205,5.327876168789581
Covaxin,88.7,34.5,600,1,599,146.70018177675627,1.6354535315134477,2661,4.6,7.810233592880978,0.21234653959969893,444,-224,5,2.591123319511254,0.5821428571428582,3.25,52,0.036231884057971016,6935,8.844480518460378
Google Nest (smart speakers),426.3666666666667,432.0,624,92,532,96.68005079757778,0.2262227224028807,12791,2.760869565217391,1.2860956618464958,0.01325718303659057,306,-180,16,-0.9843308866189641,-17.707142857142856,3.75,30,0.008774666562670619,1251,7.132497551660044
Huawei Watch,190.83333333333334,42.5,4187,25,4162,742.5498898315782,3.8708074187571406,5725,0.4854368932038835,24.632035595105666,0.0824380625849411,4149,-4034,1,5.188754550020454,93.02499999999998,2.142857142857143,15,0.01117041082288693,118,4.77912349311153
Zyn,5.344827586206897,4.0,39,1,38,6.7121909782793105,1.0578996650548913,155,-0.9487179487179487,-0.2743842364532019,0.116973570108962,4,-32,8,4.297372754463298,0.8758241758241758,0.0,0,0.0,18,2.9444389791664403
Flow Hive,44.666666666666664,42.0,112,24,88,17.303821029536287,0.3789157889679479,1340,-0.6419753086419753,-0.4725250278086763,0.05586554618518784,56,-61,9,2.125460374086221,1.8785714285714286,3.0,21,0.06569343065693431,243,5.497168225293202
Samsung Galaxy Watch 8,89.8,89.0,176,62,114,22.28213035895207,0.24539791144220344,2694,-0.48863636363636365,-1.310789766407119,0.25925736846653674,35,-95,15,1.98188957479649,3.092857142857142,2.25,9,0.024779735682819385,662,6.4967749901858625
Reign (drink),26.833333333333332,25.5,76,13,63,10.798405232049573,0.38796665504369726,805,-0.6578947368421053,-0.3232480533926585,0.06713222472431264,15,-51,12,2.982749225162251,2.510714285714286,1.0,1,0.03592814371257485,239,5.480638923341991
AirPods Max,642.3666666666667,528.5,2493,339,2154,396.0807563560183,0.6156376711403838,19271,-0.4722921914357683,-28.62046718576195,0.39116897112410376,1699,-1275,11,3.4235452718686084,51.35357142857143,3.6875,59,0.005731568312522667,532,6.278521424165844
Sunion,8.666666666666666,7.0,42,1,41,7.930251502246879,0.820370845060022,260,-0.9523809523809523,-0.32302558398220244,0.12430207100940585,11,-26,11,2.5845773793754234,0.5714285714285716,1.5,9,0.15517241379310345,20,3.044522437723423
